x Norm_pressure Norm_heat_flux
1.49619782 1.0390389 5578.87353324152
1.49746203 1.03903496 5578.76253552221
1.49871802 1.03903031 5578.73974179578
1.49996179 1.039177475 5579.27635288767
1.50120556 1.03932464 5579.81296397955
1.50243723 1.03959596 5581.16894479867
1.50366104 1.03985465 5582.65520415985
1.50487697 1.04007971 5584.17242725773
1.50608516 1.0402627 5585.6528551988
1.50728571 1.04040349 5586.96618936729
1.50847876 1.04050326 5588.06628024575
1.50966418 1.04056501 5588.9642286098
1.5108422 1.0405935 5589.66645805473
1.51201296 1.0405941 5590.18233297805
1.51317632 1.04057205 5590.5346169956
1.51433265 1.04053271 5590.75136315244
1.51548183 1.04048145 5590.85885800494
1.51662397 1.04042256 5590.88339814633
1.5177592 1.04035997 5590.84659295267
1.51888752 1.04029667 5590.76538465654
